time_segment,VisitorCount,DayOfWeek,is_official_holiday,is_school_holiday,is_bridge_day,Weekday,Month,Winter,Spring,Summer,Autumn,after_holiday,after_bridge,after_school_holiday,precip_quantity,temp_avg,wind_speed_10m,humidity_rel_shelter_avg,pressure,sun_duration
Noon,101,Saturday,0,1,0,5,8,0,0,1,0,0,1,1,3.32,20.63,1.41,82.57,1011.89,320.08
AfterNoor,91,Monday,0,1,0,0,8,0,0,1,0,0,1,1,0,17.6,1.4,78.22,1016.8,688.42
Noon,104,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,17.6,1.4,78.22,1016.8,688.42
AfterNoor,47,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,10.68,18.54,2.74,84.56,1011,307.83
Morning,91,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,10.68,18.54,2.74,84.56,1011,307.83
Noon,78,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,10.68,18.54,2.74,84.56,1011,307.83
AfterNoor,61,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,16.73,3.39,72.37,1016.64,645.83
Morning,50,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,16.73,3.39,72.37,1016.64,645.83
Noon,67,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,16.73,3.39,72.37,1016.64,645.83
AfterNoor,53,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0.67,20.23,4.71,75.2,1007.24,274.58
Morning,111,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0.67,20.23,4.71,75.2,1007.24,274.58
Noon,76,Friday,0,1,0,4,8,0,0,1,0,0,0,1,0.67,20.23,4.71,75.2,1007.24,274.58
Morning,99,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,14.64,20.39,3.85,84.12,1006.58,293.92
Noon,113,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,14.64,20.39,3.85,84.12,1006.58,293.92
AfterNoor,77,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,17.11,2.21,73.83,1021.38,524.83
Noon,102,Monday,0,1,0,0,8,0,0,1,0,0,0,1,0,17.11,2.21,73.83,1021.38,524.83
AfterNoor,46,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,18.29,1.2,76.95,1019.48,766.58
Morning,67,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,18.29,1.2,76.95,1019.48,766.58
Noon,43,Tuesday,0,1,0,1,8,0,0,1,0,0,0,1,0,18.29,1.2,76.95,1019.48,766.58
AfterNoor,54,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,21.45,1.42,76.72,1013.68,764.92
Morning,76,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,21.45,1.42,76.72,1013.68,764.92
Noon,46,Wednesday,0,1,0,2,8,0,0,1,0,0,0,1,0,21.45,1.42,76.72,1013.68,764.92
AfterNoor,65,Friday,0,1,0,4,8,0,0,1,0,0,0,1,4.06,18.17,2.31,82.83,1021.29,99.67
Morning,85,Friday,0,1,0,4,8,0,0,1,0,0,0,1,4.06,18.17,2.31,82.83,1021.29,99.67
Noon,57,Friday,0,1,0,4,8,0,0,1,0,0,0,1,4.06,18.17,2.31,82.83,1021.29,99.67
Morning,96,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,19.34,3.66,80.46,1020.04,697.17
Noon,125,Saturday,0,1,0,5,8,0,0,1,0,0,0,1,0,19.34,3.66,80.46,1020.04,697.17
AfterNoor,60,Monday,0,0,0,0,9,0,0,0,1,0,0,1,0,22.79,1.68,78.79,1011.68,554.92
Noon,87,Monday,0,0,0,0,9,0,0,0,1,0,0,1,0,22.79,1.68,78.79,1011.68,554.92
AfterNoor,35,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,12.29,19.92,1.5,92.55,1013.53,7.58
Morning,58,Tuesday,0,0,0,1,9,0,0,0,1,0,0,1,12.29,19.92,1.5,92.55,1013.53,7.58
Noon,47,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,12.29,19.92,1.5,92.55,1013.53,7.58
AfterNoor,59,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,0,18.39,1.4,88.66,1015.33,26.42
Morning,54,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,0,18.39,1.4,88.66,1015.33,26.42
Noon,44,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,0,18.39,1.4,88.66,1015.33,26.42
AfterNoor,38,Friday,0,0,0,4,9,0,0,0,1,0,0,0,1.72,18.39,1.67,98.28,1009.77,3.17
Morning,84,Friday,0,0,0,4,9,0,0,0,1,0,0,0,1.72,18.39,1.67,98.28,1009.77,3.17
Noon,44,Friday,0,0,0,4,9,0,0,0,1,0,0,0,1.72,18.39,1.67,98.28,1009.77,3.17
Morning,80,Saturday,0,0,0,5,9,0,0,0,1,0,0,0,11.29,20.26,1.68,87.15,1009.5,445.75
Noon,115,Saturday,0,0,0,5,9,0,0,0,1,0,0,0,11.29,20.26,1.68,87.15,1009.5,445.75
AfterNoor,36,Monday,0,0,0,0,9,0,0,0,1,0,0,0,6.36,16.7,3.04,90.31,1005.81,150.75
Noon,65,Monday,0,0,0,0,9,0,0,0,1,0,0,0,6.36,16.7,3.04,90.31,1005.81,150.75
AfterNoor,21,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,9.17,14.85,4.52,91.75,1008.77,224
Morning,48,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,9.17,14.85,4.52,91.75,1008.77,224
Noon,49,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,9.17,14.85,4.52,91.75,1008.77,224
AfterNoor,53,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,9.52,11.63,3.66,84.33,1006.89,441.33
Morning,49,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,9.52,11.63,3.66,84.33,1006.89,441.33
Noon,53,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,9.52,11.63,3.66,84.33,1006.89,441.33
AfterNoor,49,Friday,0,0,0,4,9,0,0,0,1,0,0,0,0.98,11.06,1.55,86.75,1024.67,371.42
Morning,73,Friday,0,0,0,4,9,0,0,0,1,0,0,0,0.98,11.06,1.55,86.75,1024.67,371.42
Noon,55,Friday,0,0,0,4,9,0,0,0,1,0,0,0,0.98,11.06,1.55,86.75,1024.67,371.42
Morning,62,Saturday,0,0,0,5,9,0,0,0,1,0,0,0,0,11.93,0.92,82.67,1030.14,526.92
Noon,115,Saturday,0,0,0,5,9,0,0,0,1,0,0,0,0,11.93,0.92,82.67,1030.14,526.92
AfterNoor,53,Monday,0,0,0,0,9,0,0,0,1,0,0,0,0.26,15.05,1.87,88.69,1025.48,112.75
Noon,70,Monday,0,0,0,0,9,0,0,0,1,0,0,0,0.26,15.05,1.87,88.69,1025.48,112.75
AfterNoor,53,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,0,16.37,3.37,82.49,1027.27,549.75
Morning,49,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,0,16.37,3.37,82.49,1027.27,549.75
Noon,60,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,0,16.37,3.37,82.49,1027.27,549.75
AfterNoor,75,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,0,17.11,3.5,87.08,1025.19,403.83
Morning,48,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,0,17.11,3.5,87.08,1025.19,403.83
Noon,70,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,0,17.11,3.5,87.08,1025.19,403.83
AfterNoor,79,Friday,0,0,0,4,9,0,0,0,1,0,0,0,0,17.77,3.03,79.81,1019.29,674.67
Morning,99,Friday,0,0,0,4,9,0,0,0,1,0,0,0,0,17.77,3.03,79.81,1019.29,674.67
Noon,60,Friday,0,0,0,4,9,0,0,0,1,0,0,0,0,17.77,3.03,79.81,1019.29,674.67
Morning,98,Saturday,0,0,0,5,9,0,0,0,1,0,0,0,0,17.51,1.16,83.19,1017.88,667.5
Noon,116,Saturday,0,0,0,5,9,0,0,0,1,0,0,0,0,17.51,1.16,83.19,1017.88,667.5
AfterNoor,49,Monday,0,0,0,0,9,0,0,0,1,0,0,0,0.33,16.59,2.41,87.79,1006.66,193.67
Noon,100,Monday,0,0,0,0,9,0,0,0,1,0,0,0,0.33,16.59,2.41,87.79,1006.66,193.67
AfterNoor,28,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,0.42,15.06,2.64,90.2,1002.98,158.92
Morning,67,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,0.42,15.06,2.64,90.2,1002.98,158.92
Noon,56,Tuesday,0,0,0,1,9,0,0,0,1,0,0,0,0.42,15.06,2.64,90.2,1002.98,158.92
AfterNoor,46,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,12.08,15.34,3.02,88.03,1000.76,129.58
Morning,45,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,12.08,15.34,3.02,88.03,1000.76,129.58
Noon,33,Wednesday,0,0,0,2,9,0,0,0,1,0,0,0,12.08,15.34,3.02,88.03,1000.76,129.58
AfterNoor,35,Friday,0,0,0,4,9,0,0,0,1,0,0,0,3.4,12.91,5.42,81.83,999.23,90.75
Morning,65,Friday,0,0,0,4,9,0,0,0,1,0,0,0,3.4,12.91,5.42,81.83,999.23,90.75
Noon,58,Friday,0,0,0,4,9,0,0,0,1,0,0,0,3.4,12.91,5.42,81.83,999.23,90.75
Morning,71,Saturday,0,0,0,5,9,0,0,0,1,0,0,0,2.44,10.29,2.32,85.67,1021.1,503.83
Noon,83,Saturday,0,0,0,5,9,0,0,0,1,0,0,0,2.44,10.29,2.32,85.67,1021.1,503.83
AfterNoor,37,Monday,0,0,0,0,9,0,0,0,1,0,0,0,2.32,13.26,3.92,90.71,1007.89,0
Noon,50,Monday,0,0,0,0,9,0,0,0,1,0,0,0,2.32,13.26,3.92,90.71,1007.89,0
AfterNoor,23,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,1.22,13.03,3.48,87.96,1005.78,80.08
Morning,47,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,1.22,13.03,3.48,87.96,1005.78,80.08
Noon,27,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,1.22,13.03,3.48,87.96,1005.78,80.08
AfterNoor,57,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0.04,10.34,2.29,94.01,1011.03,189.75
Morning,57,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0.04,10.34,2.29,94.01,1011.03,189.75
Noon,50,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0.04,10.34,2.29,94.01,1011.03,189.75
AfterNoor,68,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,9.22,1.38,88.7,1020.74,435.75
Morning,88,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,9.22,1.38,88.7,1020.74,435.75
Noon,51,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,9.22,1.38,88.7,1020.74,435.75
Morning,82,Saturday,0,0,0,5,10,0,0,0,1,0,0,0,0,9.14,1.36,84.84,1016.79,600.75
Noon,107,Saturday,0,0,0,5,10,0,0,0,1,0,0,0,0,9.14,1.36,84.84,1016.79,600.75
AfterNoor,53,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0,16.57,3.42,81.82,997.14,286.92
Morning,136,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0,16.57,3.42,81.82,997.14,286.92
Noon,91,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0,16.57,3.42,81.82,997.14,286.92
AfterNoor,23,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,19.95,14.32,2.28,92.86,988.26,0.42
Morning,62,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,19.95,14.32,2.28,92.86,988.26,0.42
Noon,46,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,19.95,14.32,2.28,92.86,988.26,0.42
AfterNoor,50,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0.03,9.24,1.41,85.72,1015.85,493.08
Morning,54,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0.03,9.24,1.41,85.72,1015.85,493.08
Noon,54,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0.03,9.24,1.41,85.72,1015.85,493.08
Morning,72,Saturday,0,0,0,5,10,0,0,0,1,0,0,0,0.4,9.22,2.25,92.65,1009.64,9.67
Noon,106,Saturday,0,0,0,5,10,0,0,0,1,0,0,0,0.4,9.22,2.25,92.65,1009.64,9.67
AfterNoor,31,Monday,0,0,0,0,10,0,0,0,1,0,0,0,6.19,8.07,1.91,94.7,1016.96,35
Noon,57,Monday,0,0,0,0,10,0,0,0,1,0,0,0,6.19,8.07,1.91,94.7,1016.96,35
AfterNoor,43,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0.03,11.01,2.55,94.44,1016.2,154.58
Morning,34,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0.03,11.01,2.55,94.44,1016.2,154.58
Noon,48,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0.03,11.01,2.55,94.44,1016.2,154.58
AfterNoor,56,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0,16.67,2.8,85.45,1007.64,162
Morning,50,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0,16.67,2.8,85.45,1007.64,162
Noon,74,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0,16.67,2.8,85.45,1007.64,162
AfterNoor,53,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,15.76,1.29,96.4,1013.33,0
Morning,91,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,15.76,1.29,96.4,1013.33,0
Noon,76,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,15.76,1.29,96.4,1013.33,0
Morning,81,Saturday,0,0,0,5,10,0,0,0,1,0,0,0,0.65,14.7,2.5,90.27,1014.53,82.75
Noon,115,Saturday,0,0,0,5,10,0,0,0,1,0,0,0,0.65,14.7,2.5,90.27,1014.53,82.75
AfterNoor,42,Monday,0,0,0,0,10,0,0,0,1,0,0,0,17.03,13.42,2.37,95.2,1021.45,0
Noon,65,Monday,0,0,0,0,10,0,0,0,1,0,0,0,17.03,13.42,2.37,95.2,1021.45,0
AfterNoor,39,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0.08,11.73,2.11,92.79,1029.07,323.5
Morning,30,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0.08,11.73,2.11,92.79,1029.07,323.5
Noon,46,Tuesday,0,0,0,1,10,0,0,0,1,0,0,0,0.08,11.73,2.11,92.79,1029.07,323.5
AfterNoor,64,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0,11.73,1.34,92.19,1032.54,364.83
Morning,60,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0,11.73,1.34,92.19,1032.54,364.83
Noon,68,Wednesday,0,0,0,2,10,0,0,0,1,0,0,0,0,11.73,1.34,92.19,1032.54,364.83
AfterNoor,65,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,14.33,1.49,92.26,1016.38,429.92
Morning,117,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,14.33,1.49,92.26,1016.38,429.92
Noon,91,Friday,0,0,0,4,10,0,0,0,1,0,0,0,0,14.33,1.49,92.26,1016.38,429.92
Morning,94,Saturday,0,0,0,5,10,0,0,0,1,0,0,0,0,14.52,1.23,92.41,1015.05,479
Noon,112,Saturday,0,0,0,5,10,0,0,0,1,0,0,0,0,14.52,1.23,92.41,1015.05,479
AfterNoor,88,Monday,0,1,0,0,10,0,0,0,1,0,0,0,2.59,12.56,2.63,91.97,1023.52,63.33
Noon,120,Monday,0,1,0,0,10,0,0,0,1,0,0,0,2.59,12.56,2.63,91.97,1023.52,63.33
AfterNoor,46,Tuesday,0,1,0,1,10,0,0,0,1,0,0,1,3,12.72,2.66,98.71,1024.68,0
Morning,60,Tuesday,0,1,0,1,10,0,0,0,1,0,0,0,3,12.72,2.66,98.71,1024.68,0
Noon,55,Tuesday,0,1,0,1,10,0,0,0,1,0,0,1,3,12.72,2.66,98.71,1024.68,0
AfterNoor,51,Wednesday,0,1,0,2,10,0,0,0,1,0,0,1,0,13.05,1,98.26,1027.53,0
Morning,52,Wednesday,0,1,0,2,10,0,0,0,1,0,0,1,0,13.05,1,98.26,1027.53,0
Noon,56,Wednesday,0,1,0,2,10,0,0,0,1,0,0,1,0,13.05,1,98.26,1027.53,0
AfterNoor,60,Monday,0,0,0,0,11,0,0,0,1,0,0,1,0,5.89,1.4,100,1025.86,0
Noon,106,Monday,0,0,0,0,11,0,0,0,1,0,0,1,0,5.89,1.4,100,1025.86,0
AfterNoor,38,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,0.03,6.08,1.34,99.97,1023.47,0
Morning,57,Tuesday,0,0,0,1,11,0,0,0,1,0,0,1,0.03,6.08,1.34,99.97,1023.47,0
Noon,65,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,0.03,6.08,1.34,99.97,1023.47,0
AfterNoor,41,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,0.06,9.06,1.16,96.3,1029.88,0
Morning,47,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,0.06,9.06,1.16,96.3,1029.88,0
Noon,60,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,0.06,9.06,1.16,96.3,1029.88,0
AfterNoor,34,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0,5.22,2.1,93.21,1026.43,0
Morning,69,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0,5.22,2.1,93.21,1026.43,0
Noon,49,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0,5.22,2.1,93.21,1026.43,0
Morning,91,Saturday,0,0,0,5,11,0,0,0,1,0,0,0,0,7.91,1.26,97.51,1024.26,0
Noon,96,Saturday,0,0,0,5,11,0,0,0,1,0,0,0,0,7.91,1.26,97.51,1024.26,0
AfterNoor,39,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,0.49,9.06,3.32,89.33,1030.78,5
Morning,54,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,0.49,9.06,3.32,89.33,1030.78,5
Noon,57,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,0.49,9.06,3.32,89.33,1030.78,5
AfterNoor,49,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,0,7.75,1.24,94.79,1032.03,180.25
Morning,47,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,0,7.75,1.24,94.79,1032.03,180.25
Noon,64,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,0,7.75,1.24,94.79,1032.03,180.25
AfterNoor,34,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0,9.12,1.3,90.64,1026.45,0
Morning,52,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0,9.12,1.3,90.64,1026.45,0
Noon,64,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0,9.12,1.3,90.64,1026.45,0
Morning,83,Saturday,0,0,0,5,11,0,0,0,1,0,0,0,0,8.21,3.53,81.2,1018.34,0
Noon,112,Saturday,0,0,0,5,11,0,0,0,1,0,0,0,0,8.21,3.53,81.2,1018.34,0
Noon,12,Monday,0,0,0,0,11,0,0,0,1,0,0,0,2.93,7.37,1.79,92.15,1009.25,81.75
AfterNoor,16,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,20.02,7.22,3.38,96.67,994.39,0
Morning,11,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,20.02,7.22,3.38,96.67,994.39,0
Noon,20,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,20.02,7.22,3.38,96.67,994.39,0
AfterNoor,28,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,22.35,3.65,4.69,87.06,1002.83,200.58
Morning,27,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,22.35,3.65,4.69,87.06,1002.83,200.58
Noon,32,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,22.35,3.65,4.69,87.06,1002.83,200.58
AfterNoor,30,Friday,0,0,0,4,11,0,0,0,1,0,0,0,3.11,3.05,3.99,86.03,1005.51,75.92
Morning,35,Friday,0,0,0,4,11,0,0,0,1,0,0,0,3.11,3.05,3.99,86.03,1005.51,75.92
Noon,44,Friday,0,0,0,4,11,0,0,0,1,0,0,0,3.11,3.05,3.99,86.03,1005.51,75.92
Morning,59,Saturday,0,0,0,5,11,0,0,0,1,0,0,0,3.68,5.49,4.53,82,1011.74,0
Noon,77,Saturday,0,0,0,5,11,0,0,0,1,0,0,0,3.68,5.49,4.53,82,1011.74,0
AfterNoor,27,Monday,0,0,0,0,11,0,0,0,1,0,0,0,8.02,12.49,4.61,81.33,1004.37,0
Noon,40,Monday,0,0,0,0,11,0,0,0,1,0,0,0,8.02,12.49,4.61,81.33,1004.37,0
AfterNoor,26,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,0.87,8.05,2.89,90.93,1016.92,104.92
Morning,50,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,0.87,8.05,2.89,90.93,1016.92,104.92
Noon,45,Tuesday,0,0,0,1,11,0,0,0,1,0,0,0,0.87,8.05,2.89,90.93,1016.92,104.92
AfterNoor,16,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,4.32,8.96,4.73,91.48,1013.45,0
Morning,32,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,4.32,8.96,4.73,91.48,1013.45,0
Noon,27,Wednesday,0,0,0,2,11,0,0,0,1,0,0,0,4.32,8.96,4.73,91.48,1013.45,0
AfterNoor,33,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0.03,2.16,1.54,93.11,1030.23,414.33
Morning,43,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0.03,2.16,1.54,93.11,1030.23,414.33
Noon,62,Friday,0,0,0,4,11,0,0,0,1,0,0,0,0.03,2.16,1.54,93.11,1030.23,414.33
Morning,78,Saturday,0,0,0,5,11,0,0,0,1,0,0,0,0.03,3.96,1.53,85.1,1026.63,339.83
Noon,103,Saturday,0,0,0,5,11,0,0,0,1,0,0,0,0.03,3.96,1.53,85.1,1026.63,339.83
AfterNoor,39,Monday,0,0,0,0,12,1,0,0,0,0,0,0,0.16,10.61,3.98,87.84,1012.74,70.25
Noon,75,Monday,0,0,0,0,12,1,0,0,0,0,0,0,0.16,10.61,3.98,87.84,1012.74,70.25
AfterNoor,22,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0.56,6.19,2.18,89.03,1019.7,46.67
Morning,47,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0.56,6.19,2.18,89.03,1019.7,46.67
Noon,55,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0.56,6.19,2.18,89.03,1019.7,46.67
AfterNoor,39,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0.06,4.18,1.64,93.36,1025.3,18.58
Morning,42,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0.06,4.18,1.64,93.36,1025.3,18.58
Noon,43,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0.06,4.18,1.64,93.36,1025.3,18.58
AfterNoor,19,Friday,0,0,0,4,12,1,0,0,0,0,0,0,0.2,8.57,5.33,75.08,1011.68,172.75
Morning,45,Friday,0,0,0,4,12,1,0,0,0,0,0,0,0.2,8.57,5.33,75.08,1011.68,172.75
Noon,47,Friday,0,0,0,4,12,1,0,0,0,0,0,0,0.2,8.57,5.33,75.08,1011.68,172.75
Morning,79,Saturday,0,0,0,5,12,1,0,0,0,0,0,0,12.57,8.34,5.58,90.61,995.17,79.42
Noon,72,Saturday,0,0,0,5,12,1,0,0,0,0,0,0,12.57,8.34,5.58,90.61,995.17,79.42
AfterNoor,25,Monday,0,0,0,0,12,1,0,0,0,0,0,0,1.41,6.07,4.27,88.26,1024.61,0
Noon,64,Monday,0,0,0,0,12,1,0,0,0,0,0,0,1.41,6.07,4.27,88.26,1024.61,0
AfterNoor,23,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0,5.55,4.64,85.2,1028.64,0
Morning,36,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0,5.55,4.64,85.2,1028.64,0
Noon,36,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0,5.55,4.64,85.2,1028.64,0
AfterNoor,23,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0,4.13,2.72,89.97,1030.69,0
Morning,26,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0,4.13,2.72,89.97,1030.69,0
Noon,37,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0,4.13,2.72,89.97,1030.69,0
AfterNoor,35,Friday,0,0,0,4,12,1,0,0,0,0,0,0,0,1.66,1.86,87.51,1026.12,0
Morning,48,Friday,0,0,0,4,12,1,0,0,0,0,0,0,0,1.66,1.86,87.51,1026.12,0
Noon,42,Friday,0,0,0,4,12,1,0,0,0,0,0,0,0,1.66,1.86,87.51,1026.12,0
Morning,65,Saturday,0,0,0,5,12,1,0,0,0,0,0,0,0.37,3.52,3.35,92.96,1020.74,1
Noon,82,Saturday,0,0,0,5,12,1,0,0,0,0,0,0,0.37,3.52,3.35,92.96,1020.74,1
AfterNoor,28,Monday,0,0,0,0,12,1,0,0,0,0,0,0,0.34,10.63,4.58,90.34,1030.49,0
Noon,59,Monday,0,0,0,0,12,1,0,0,0,0,0,0,0.34,10.63,4.58,90.34,1030.49,0
AfterNoor,35,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0,8.43,3.18,90.46,1025.97,0
Morning,28,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0,8.43,3.18,90.46,1025.97,0
Noon,32,Tuesday,0,0,0,1,12,1,0,0,0,0,0,0,0,8.43,3.18,90.46,1025.97,0
AfterNoor,38,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0.19,11.46,5.97,81.91,1011.49,15.58
Morning,43,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0.19,11.46,5.97,81.91,1011.49,15.58
Noon,50,Wednesday,0,0,0,2,12,1,0,0,0,0,0,0,0.19,11.46,5.97,81.91,1011.49,15.58
AfterNoor,36,Friday,0,0,0,4,12,1,0,0,0,0,0,0,1,5.36,3.94,88.51,1018.65,309.67
Morning,52,Friday,0,0,0,4,12,1,0,0,0,0,0,0,1,5.36,3.94,88.51,1018.65,309.67
Noon,54,Friday,0,0,0,4,12,1,0,0,0,0,0,0,1,5.36,3.94,88.51,1018.65,309.67
Morning,65,Saturday,0,0,0,5,12,1,0,0,0,0,0,0,3.16,8.56,5.05,93.26,1011.18,0
Noon,89,Saturday,0,0,0,5,12,1,0,0,0,0,0,0,3.16,8.56,5.05,93.26,1011.18,0
AfterNoor,61,Monday,0,1,0,0,12,1,0,0,0,0,0,0,5.42,6.25,4.25,87.4,1016.78,66.75
Noon,111,Monday,0,1,0,0,12,1,0,0,0,0,0,0,5.42,6.25,4.25,87.4,1016.78,66.75
Morning,58,Tuesday,0,1,0,1,12,1,0,0,0,0,0,0,2.5,5.75,2.45,97.7,1026.17,0
AfterNoor,47,Friday,0,1,0,4,12,1,0,0,0,0,0,1,0,2.76,1.24,100,1032.85,0
Morning,25,Friday,0,1,0,4,12,1,0,0,0,0,0,1,0,2.76,1.24,100,1032.85,0
Noon,81,Friday,0,1,0,4,12,1,0,0,0,0,0,1,0,2.76,1.24,100,1032.85,0
Morning,64,Saturday,0,1,0,5,12,1,0,0,0,0,0,1,0,-0.3,1.33,100,1029.49,85.25
Noon,75,Saturday,0,1,0,5,12,1,0,0,0,0,0,1,0,-0.3,1.33,100,1029.49,85.25
